ID,target
0084b08f1,1882693.463603302
0087fb290,1877293.4275550316
0088a96bd,2114154.8295365022
008ac4292,2680638.2985189455
008d8cca8,1850180.1527673877
008e07b8c,1652373.9101045365
008e5e25a,3665250.460983421
0094edcdb,3754104.7558787377
00950141c,1925273.6944681047
009566ef1,4028533.88289741
0095c81d4,1853965.9723742134
0097a6ed4,1958906.3620618377
0098fef9a,1079248.3727341322
009b321ec,5095568.150389443
009cd681e,1579661.03633428
009f34f86,1752474.3197569973
009f35cd3,1657314.0263155927
009f65109,5321870.256543943
00a19014a,1743290.169416539
00a27e76a,658879.7162465432
00a3b6ef7,2037097.6139550523
00a427603,1542536.0642683594
00a6dc8be,1695574.3364394992
00a811734,5475204.688185443
00a8f58a7,1851019.1970570486
00aaae151,1739155.5327022253
00ab17f67,1837275.5826617123
00ac2d3a5,1580979.8945564388
00adab1b6,2506761.0605934225
00aef0d56,1796886.3301612379
00b0b06c4,1801933.1378699804
00b0e2303,1400275.392014131
00b1fbbc9,1119198.9191096365
00b43e0c1,5680113.222213667
00b7190a8,1857876.6854033086
00b722e1b,1922646.5513362554
00bba815f,1912027.4427344229
00bbb1c42,1766813.6585995406
00bc2b665,1739116.8097298346
00bc35689,2034404.5858551022
00be23f52,4582954.830411126
00be24ac5,1521229.6198121184
00bfd0f70,1591898.2305560824
00c02f73e,2236967.1787381675
00c08e5b3,1798480.2015501305
00c8690ff,1418001.3144555427
00c8df4d5,2375004.6488834783
00c8e30de,1765883.5231850957
00ca3fb04,1934562.118313164
00cabf621,2018651.0331327438
00cb48ae3,1659627.0043565708
00cb6b147,2091698.8539324347
00cc91a22,3337539.479999218
00cd65e9d,2470462.6763391327
00cd7d6a8,1089454.715046525
00cdc1483,1858020.9805978253
00ce9bea5,1834275.6836583167
00cea0091,2594984.806031025
00cea68c6,1713061.1769875847
00d5a5975,1763315.9506321906
00d80a3a4,20169624.63996264
00d9f3864,1140040.5986676677
00da4bd31,1751324.7683636514
00df4dd77,1718988.5706706655
00e1a55bf,1853965.9723742134
00e332971,1853965.9723742134
00e5b6b1b,2117613.34166288
00e85d5e3,1797341.629617304
00e90abfa,2520137.720176358
00e9708b4,1729520.998841446
00e9c680f,6876835.164629117
00eaa4394,1994011.550740753
00eae8832,3530610.1655511274
00ebefdc0,2283347.9848502446
00ecbcb1b,1806663.1635697584
00ed49382,6953802.715970403
00ed87564,1810835.531694287
00ef96cfd,105199.62499438992
00efe7ca3,1977934.2418633117
00f36aa18,1856901.2883271119
00f3fb071,2026067.5010745698
00f43f548,1925701.7151974079
00f4d58ec,1779031.0973742134
00f56e106,1702032.5888156125
00f84d8c2,1326303.3382534846
00f92953b,1853965.9723742134
00fa1d469,3218545.2230955744
00ff96f49,1780727.4986816752
0100ce0d8,6107835.149618918
0102ea9e1,1574105.5730885293
0104b3af3,1555433.0796979049
010672441,1853965.9723742134
010771ca5,2055738.7886080474
0108aea9f,1853965.9723742134
010a479e1,1859554.6552956847
010d0a2dd,5262880.6070456235
010e3cea2,1803997.3652043769
010e5417b,1325065.8028698785
01108a561,338450.37825508614
0110cca98,951409.8009087595
011449698,1562615.0952041424
0114795f0,2522549.0312099345
011626c20,6609170.271039202
0117c8f27,1495637.5471335053
0117dcb47,3035529.5286947032
0118c34be,1865070.5670807352
0119efcb9,1021276.3330214922
011a58e13,1859616.7223742134
011b7902b,10225953.349934738
011ca122e,8060762.079079153
012053244,1443352.6306224945
0122a258e,935303.021362375
0122a4305,1749459.6769026143
01230d8ba,1853965.9723742134
012414f4e,1914039.0116764084
012452125,1269846.0168972614
0124529b5,1080475.6015857416
012556288,3376848.238727959
01257c24c,1745306.0128847358
01258b972,1865710.1861873742
0125b64db,1851349.6117732427
01295ef92,1787699.949746211
012a2752f,1818486.0973742134
012b6ba95,2611678.837097329
012b96b58,1641774.7272075838
012e881b9,1849965.4467949392
012f25e94,1756815.7144266386
012fa70bb,1805670.2608772696
01304fc0a,1655538.1140556599
013230913,1695707.7503146187
01336ceb8,1662645.685771822
0133b85e7,2576088.150993753
0136f8766,1848378.8473742134
0137356b9,1794454.0687798574
013750184,697421.4994528868
013a3f07c,1899562.5923236473
013cc1c13,2110273.9956087796
013e96334,2012882.8108609375
013fae0b1,1785100.0747946328
014076343,2338343.0587132834
0140ea0ba,1433331.244452396
0143ee127,1310900.9344262797
014461014,2585416.275342392
01446634f,1685831.7670745112
014729fb2,3383800.451483404
014749c88,1791475.0623158286
014787fc1,1837934.1560447942
014a6143c,1251789.5516477302
014af25cd,3156146.9162061317
014b5797e,1853962.4579073952
014badcb1,1766675.4352185274
014c523b1,5030280.124717489
014e55fdb,1853965.9723742134
014ea0456,1800156.2044179533
0151cc525,2137958.528030197
015409983,1853385.2900896247
015411bfe,2758248.2246495765
01560b792,270913.3446663147
0157b07da,1862451.952383263
01587bbbc,1864857.5973585006
0158ba234,1895755.6354722588
01590d52a,6183961.903908363
015a40790,1495657.6520809052
015b07817,1739424.0611082125
015fc3313,5051039.472955804
01604ee4b,1853965.9723742134
016054375,2499421.307505374
01642dec0,662008.7250030747
0166ab5ea,1881018.5659456998
016b405be,1585785.6105589387
016bdc940,4634277.907273172
016c31d1a,592953.2846883115
016d290da,4543925.905228742
016decdd2,2067227.5699925472
016ee1214,2022313.3586990824
016efef23,1853965.9723742134
016f60448,1724680.5766090336
017029678,2165637.964878668
01704d4ca,1390940.8033065596
0172638ce,1628415.0231815772
0173e6be5,1853965.9723742134
0174ed320,1640616.726619616
017623c5c,1853965.9723742134
017a4044f,1882005.7142637405
017a6c7f9,1930088.6224067817
017ae7ac3,1744340.8011711575
017b80d83,1786653.3390403278
017d9f1a4,2893496.596953374
017e22e34,3590074.177339564
017e9a902,1859261.9098742134
0180f14e9,1853965.9723742134
018148c57,1253626.6331025572
018166b42,1873759.6708397064
0181a6d0e,1853538.5226011844
018283661,1816290.8166188765
0183f9b32,1488343.4058250834
0186cbba4,4651555.935308017
0188bc86f,1865510.6658694632
01890383f,2285721.4061521003
018965366,1816267.782406977
0189c8ab0,1876163.411983003
018d514a2,1094203.0576632116
018d765bb,1692908.555524814
018dbbe73,1823585.5151461954
018de39ca,2024267.0003069527
018fd935f,1853965.9723742134
018ffc9fa,3533800.263948248
019372984,1941297.5402391942
01937e592,1057892.231931309
019381521,2321962.144103497
01952e574,1674469.1846105093
019540ad9,2873946.314692817
01955815c,1853965.9723742134
0196be03d,1784012.9092693697
01978c738,2242715.3784998194
0197f607c,2866921.249552777
01980e862,1853965.9723742134
019823615,1853965.9723742134
019ab3785,1880680.566251786
019c0d544,1850183.5966301528
019c5ad1d,1853965.9723742134
019cff829,1853965.9723742134
019ed3e51,1853965.9723742134
019fd88df,2029291.9764183913
01a0a9e06,1853965.9723742134
01a1f927c,1853965.9723742134
01a4d6c6c,1132880.116533523
01a697820,1962974.6533571163
01a72cedb,719190.4202821294
01a900d08,1936917.7846497332
01a960c35,2785097.9222697346
01aa854be,1853965.9723742134
01ab08b6a,1784125.7569892644
01ad8126b,1761266.5013933708
01af69076,1344021.0904183076
01aff9a04,1852745.8046267317
01b128a94,1882781.9816841485
01b1e697f,2069540.157942317
01b3159e1,1734207.433227344
01b342719,2463154.1280701766
01b375dad,1819870.756892893
01b6d93e9,3073646.045569429
01b6e8722,1228525.839640099
01b728f6c,1847450.5348742134
01b784536,1109085.0936315593
01b7d0580,4009283.5242424803
01b7defea,1803452.5939868253
01b80bb3c,1737853.882261004
01b8c1484,1864093.647275276
01bbb0d76,1863373.903850703
01bc848d9,2978846.6620451887
01bd8211e,1723404.765988152
01bdda11d,1912236.9175239156
01be390b4,1933132.7934367855
01be6122c,1658415.618360791
01c1d1fb0,3155910.8654039376
01c33d5d2,1823932.6964358105
01c34e2ff,1833510.4176705645
01c362322,2037134.0080794767
01c553e1a,1812617.0123025405
01c65531d,1058516.141677035
01c6933d0,18633728.954430044
01c74c797,1853774.3601160948
01c7eafe8,1257161.8519477705
01c81cd35,7333738.378052557
01c898445,3144752.545923532
01c9fd3a7,2209684.4346678555
01ca7113f,1853965.9723742134
01cb0f6ea,3321913.9298512302
01cc582f5,405439.8791898539
01cca8141,5902204.518754687
01cef01a2,791003.0326147693
01d10e85d,1710504.7806987828
01d193713,4043546.5346074807
01d2fecbe,1740170.424908028
01d38c28f,1853965.9723742134
01d396bc2,1849679.845426675
01d7bfe15,1397399.4419089695
01d8282f2,1975866.6790958904
01d94bd22,1589016.3606744823
01da2afeb,1508136.405966203
01db02cda,1722623.7186400162
01dd4ee95,1853965.9723742134
01dd8785b,1445499.118879315
01dff0d9c,1817573.6455950127
01e04a9fb,1845398.437886998
01e06a9f0,1828024.0680124848
01e1970fb,2034853.3840129063
01e1ee7f9,1798549.4058100928
01e37465e,2637241.4835339
01e38e47e,1843542.3008951393
01e6618b1,1730075.150789436
01e8de681,3672959.480768605
01e9513b2,1831452.5973742134
01ea633f5,1946816.9941913716
01eba0824,2055088.9689998461
01eca1d02,2053673.6094707288
01ed1f78a,2511502.1876682295
01ee29ec7,7762111.962955834
01eed81f9,2369168.3682169095
01ef1d226,1315611.2903798698
01f0030e3,2154020.865849497
01f15fad3,920623.9022070783
01f330ffe,2381226.2416383047
01f39eb1e,954818.7224066933
01f44549a,2151503.439043651
01f5a652b,1944031.9733464639
01f889c84,1689962.725614752
01fa9c31e,1656616.0055831051
01fd4e7e9,2728397.1999525204
01fde1134,1758235.86740202
01ff14471,1741098.3350476152
01ffa7fbe,1847083.9723742134
02001f60c,3769874.266621037
0201ea0a0,1605183.445571845
0201fe232,1834454.3127287254
020699f8e,1815313.409220947
0206a24ce,5180009.924976285
0206bfd06,1842485.2325402054
020741219,1124594.4771616969
020816bdb,1835879.8135606078
0209a7570,1800080.3627250534
0209bf7b8,1205172.4743704665
0209d2fd2,1866130.9512748043
020b294bd,1699720.9890612103
020b5b442,2449857.0602547824
020bd2d15,1325787.0530271812
020eaebb2,1750389.7327652466
020ed0585,1471083.600710568
020f67b89,3339031.0482320525
02118146a,1501238.8455556957
0211c154c,5441587.7557968395
0211f9abc,2131718.149035508
021257ae5,8095999.807375895
02135d6ab,2035048.3493411737
02170db23,1734304.256377796
02180e987,1602996.0484142012
0218218c1,3217224.4565415466
0218cd3d7,5141601.163452262
0219f8398,3200994.5515780635
021aee575,1735458.6667267983
021bd4dca,1949789.608965219
021da9216,1794472.4831745024
021ebd418,1921183.9880375029
021fd795a,1295779.2570397928
02223cd36,2482733.588244347
0223c16c1,1763673.5422255439
022678dd2,1437960.3411403517
022792b0a,2543850.0303985793
022804284,1138602.4084963356
0228aa82d,1997670.3017977788
0229e75c4,1840639.4098742134
022a8c2f7,3951554.1291143596
022cb2631,1650573.0618382616
0230d4064,5936068.330262659
023377ebc,3057372.709555666
02342e4f7,1565449.7356769473
0235e2eab,2738047.5431116074
023990ec3,1736881.9113729126
023ac9a3c,1844956.5691002528
023b81381,1836082.1586701944
023fa6bf0,2100068.857822121
024078072,856428.2600604505
0241d1cc7,1588892.7981461827
0241dbd70,3382322.8270086953
02423aea3,2111731.917667059
0242e62ca,2237312.290913912
024306e5d,1836904.0779268923
0244ca2e6,1853965.9723742134
0245590f8,1611528.6540332194
0246d6ee2,2636799.4454225386
024739c7d,1737264.8915694787
024766f47,1546989.5220759318
024813220,2400342.971388923
024890eac,1109672.1412139786
024c65d46,2250478.2241364354
024c8f9db,3246081.9803837584
024cbb5b4,1902887.489645198
024d9058c,981115.8905652706
024fe32af,2645765.0608927254
025045845,9877729.114827761
0250eb809,1042790.6788998641
025179e5e,1921168.9221574152
02537cf5e,1817237.0659410479
0254223d8,1853965.9723742134
0256c0b0e,5895750.48679282
025774ca3,4502056.508626148
025786cb9,1804953.8886190634
0257e2b97,1022858.3102558516
025994da9,1656878.8773109573
025a2f31f,1840713.0536486178
025a544da,2066387.8580993772
025a96ed9,1048318.7332719384
025abdc92,3260338.181725273
025ba7d70,1827234.191353559
025c222b3,1631179.8955807788
025c7bb5f,1811822.7802929995
025e5d770,2054301.188376442
02635ccad,1555816.7269476233
02648787c,3379667.167130798
026756d03,1375732.6618899554
0267a271c,1834444.3679977125
02681ecec,1823757.8125650585
02697d7c3,1423418.5276136296
0269a6f71,1847182.504960976
0269d314c,1871294.8371864464
0269dba28,2057891.4801617041
026a61d88,856633.773475229
026aeaa2c,1853965.9723742134
026b02a83,2221589.471592453
026baed22,1699410.000317076
026c4e17b,1784059.0186593276
026c5991c,1950868.5086124507
026cf59d9,2728737.643519953
026cfc392,580992.283074886
0270a390f,700431.5080420456
0270be3af,1865472.194171768
0270e156b,2460638.450155277
027124809,2719558.875628415
0272c405a,4126040.7876508115
027400cb8,1291267.4412370012
0274ce8b8,1921172.4259916614
027769b10,1827682.0045311735
0277d96d0,1713554.802542109
027a21566,1853965.9723742134
027c75423,3466695.5589630697
027cc80a8,2079239.5054617783
027d5aea6,2517860.087139163
02865c5ec,5629527.247879074
0287280ba,1948845.0430502738
02898064e,2372234.5318615
028988631,1532295.7952172454
028a5c0d4,2396207.468715284
028da53a4,1512496.1780975857
028ee267a,1826339.5348742134
0292f2fc5,2357515.7934360914
02975edfa,1826896.4485920838
029a9db2e,1853965.9723742134
029b14b56,1800536.2508193706
029bbe7d3,1813707.1938922147
029c1e398,826603.075970671
029da4b41,1853965.9723742134
02a0c1918,2884963.977105153
02a2a1bdf,2324130.723590425
02a2c00e0,1839178.2103748778
02a31514c,2116812.353623707
02a3dc04d,4095892.8773579667
02a565b91,1840195.0680684967
02ac98fd5,1821269.0306933424
02adff31a,1853965.9723742134
02affe93a,1853965.9723742134
02afff518,2297872.0191198033
02b000198,315510.9060518107
02b0b4bae,1798535.4132537625
02b0c3fdb,2038515.5269514709
02b220cf1,2835999.292868044
02b25ade0,1853965.9723742134
02b413bb1,3079843.5914313067
02b4aaba1,7882281.161665959
02b67ff32,1881049.5455034329
02b71a6b2,2722425.485353655
02b79188f,1953098.325332411
02b8961fc,2429703.35370473
02b96ff6c,1398042.801554013
02bad4594,2263894.36736438
02bbd7b9d,4456379.233440274
02bcf8e90,4045897.493811422
02bde66d2,1980700.165591916
02bfe3c59,2579879.334255062
02c119238,2163475.0639525005
02c16cb74,1808861.1731637092
02c475e65,1828744.3073183093
02c4d224b,1832517.7047686456
02c6d9700,1864034.1875021458
02c74523d,4983776.768997384
02c7c5e05,1796322.4848351874
02c8a1f80,929436.78200724
02c8c7175,1883427.878442842
02c91d25d,1986504.740177622
02ce4321f,1853965.9723742134
02cfae275,4134267.135204389
02d07cb78,2843455.7306789495
02d147e50,2096488.5079828233
02d173c38,1726791.6496620744
02d1a1e82,1702517.2315355497
02d2dc64c,1756830.1613613693
02d3dcc5a,4048548.6447602445
02d67ed4c,2722912.6463009976
02d682de1,2785282.329495957
02d72b46d,1247352.100388883
02da114c7,1187078.2338740556
02da41c7e,1887104.0540273287
02dad771a,1510247.1092197387
02db2bb9a,143005.0909682978
02dc20d11,2225357.9993616245
02dc3b94d,1853965.9723742134
02dd17f6f,1447858.8226689934
02deaaed6,1843131.5973742134
02dfd3b7c,944908.0451188777
02e0b923c,1855387.3028016947
02e23559a,1763826.8108316292
02e2acbaa,1849531.5410914146
02e5349d9,1181894.5323455427
02e6bbef5,2033059.8401973587
02e7849bb,1875743.28556833
02e80faad,1752988.5009754677
02eaec8f8,2014886.560247988
02edb9180,15107973.288138075
02ee21874,1859616.7223742134
02ef3cdc7,1841910.3757214872
02f18ce31,2033049.0185359616
02f20fa4a,1853965.9723742134
02f492e98,1837655.4194001018
02f7d06a3,1853965.9723742134
02f8c9d39,3431016.1911951127
02f928f97,2580943.6381527153
02f97eb4f,2051477.451146653
02f9cc844,1488463.431506291
02f9f46ac,1073027.4193875217
02fb07a76,492711.8525111829
02fb4683c,1759257.8135187682
02fd708e8,3572755.86967088
03026bfdd,1594762.5995011013
0304186ba,1855816.383380664
03052941a,2093720.7843147854
030553c29,1651773.2675594615
0306f5c13,1931817.3511479762
03078adf4,1796256.0548319374
030a2297c,1853965.9723742134
030b9a986,2588919.729509095
030bbd54c,1788671.4996297853
030d81f86,1614940.9301187245
03101eca5,1838103.3973420025
0311bb483,2480508.9453842198
03121027c,9990576.650119301
0312ea7f8,1736094.0768924998
0313323d7,1554954.2769948763
03148fa17,1492837.3204434232
0314aa65d,6763377.7181322165
03156f66a,1325846.907497666
031775c5a,2019552.5651080767
0317cd26f,2906857.7734536333
0317dc1c8,1357894.622233456
031959763,3377450.5474942666
031961e5e,1843363.3389163008
031a6f52d,1725244.665393704
031af41a0,1627247.5004324492
031be3013,1945021.9007323233
031c054a3,1468955.1903575493
031e02d13,1017925.4691529686
031fe6025,1273230.3592488677
03226e167,7625753.5931831235
032313121,1753068.2334088716
03252fdf8,1669944.4587511704
0325ef5e3,2596195.177225499
03278afaa,1989403.8412417534
0329abefe,1663880.8273282917
032b82f0c,1936166.5973742134
032cb3413,1403101.834892842
032f7abe9,1538125.8385624192
032fd3cf7,1470914.0531807267
033135e05,5771216.710089026
03316e7c8,2023622.7080881696
0333c53fa,958587.2517882411
033611b09,1847275.5774892285
033656403,1160831.2694268895
0337427ab,1853965.9723742134
0338d1fb6,1845630.0512913582
033948435,11561981.978293281
033b70fcb,1855009.852112636
033d3323b,1414898.7236522005
033db5f65,1853965.9723742134
0341af76c,1807499.09407721
03434b4b4,2078888.4478000521
0344e4977,11714221.293549644
0346fb76b,3265479.787749189
034ad33d6,6421349.708801786
034af5dae,1237694.9542669402
034b70bda,2025449.775959231
034f2607b,692702.8797852274
034f28339,1155005.5477649353
034fb173b,1809650.1564741158
03504923d,7413066.643917295
035226e6e,2030583.5902215575
035585d5c,2641764.1044888906
035643e2b,1846476.258107805
0356dfccd,1599521.2217282709
0356fc880,1826523.9385136
03578cd16,1851786.529324915
0358c22f6,2047339.2508609106
035a91cf2,1821990.4098742134
035b789d2,2114868.5488887
03610ecc7,1070936.6909212396
03656e62f,3461164.7389145764
0365b7b3a,1130289.4030801137
0365f0a9f,1509462.2548861788
0367cb231,1220487.1961309626
03687090c,1853965.9723742134
036b2dd1e,1148993.7719341512
036f3dd40,1913037.6598742134
03700787a,1883196.6442612873
03705c6ef,1853965.9723742134
03722e7be,1853965.9723742134
037248721,1375794.8762960555
037269293,5069633.360869931
03782136e,2863866.111042872
03796cf0e,1776185.5399925588
037dc14e7,1880620.080775308
037ec2166,1853965.9723742134
037f61da3,1912808.8473742134
0380c62db,2818242.301533518
03857cb43,1813832.850411776
0387bf802,2237333.557996054
038838fee,1819999.0066932235
0388b0dc1,2724487.3617751366
038ad1732,1732772.8633728137
038b7c09a,3389684.3091577874
038c061e1,1800504.2848742134
038da9843,1860565.6967949392
038ded2fe,1512776.6621935708
038f623c2,1640959.2344242842
039105297,2033067.820653061
0391c19bf,2046741.606554231
0393e0694,1859154.9098742134
03949736d,7689264.795430971
03959e9a9,2750827.300526606
03968aeb0,1821637.1254624673
039a844b4,1756764.0516691986
039e289ac,3078716.85260232
03a062fbb,2314212.8159126444
03a4623d5,1856278.9306984488
03a546322,1860956.81406239
03a5c6003,1853965.9723742134
03a5f4351,1625437.7497944674
03a81c915,3594455.0222278237
03aaf818c,2167015.135515971
03ab8fc70,5787558.998430191
03aea7af1,5905005.38940206
03b10328e,1567181.752903876
03b27dded,1823446.8912803573
03b46ad5d,3167668.4073878205
03b4b4a3e,1846104.2729449826
03b67d81b,1853965.9723742134
03b6c19da,1897244.8252639188
03b835ca7,1898235.0090273847
03b882553,1740847.9100927566
03b99b5f9,3326509.5984007595
03b9a2af2,4340615.075736381
03baf448a,4368914.211377634
03bedbe9d,1129834.093699861
03bfd20b9,1853965.9723742134
03bfe3bc5,1275873.8294671765
03c18ac69,1708066.7884077283
03c27a2bf,1832441.2075799978
03c760f76,1384823.503570897
03c8caae7,1710231.04380177
03c9a65f8,1840120.8716924093
03cdb39c1,7381854.262581013
03d4bd5b8,2170901.0689769895
03d73e9c5,1367637.2257366315
03d854501,1853873.2050474754
03d893c26,1578843.1519492115
03da7d69e,1549144.6302943416
03db05222,1489958.6079697995
03dc6875e,1039016.1740014541
03dfb0bd7,1601231.8728001928
03e09458b,1958576.2800890412
03e10ddf7,1588044.1175682116
03e28b99f,2205916.6860112804
03e58b888,1794618.7842965974
03e592e94,2265418.9761992837
03e755a97,2128395.3476545718
03e78798a,6916478.07011286
03e823704,1848010.2868653177
03e882a88,1851004.0344593544
03e897c29,1586853.3974457025
03ebad6bc,2268173.4945392055
03ebf5ecf,513974.81768416194
03ec3ab4e,1804835.3177509354
03ec5eed1,4516856.935105829
03ed5c911,3132373.305136615
03ed976ab,1850934.712589834
03ef34c90,1847032.4412803466
03f203cfa,2510876.4359101336
03f3c8c46,1631100.850709638
03f492c31,2405130.9306405233
03f5b5e4a,1853965.9723742134
03f6822ee,1794709.247562812
03f6de512,1562538.1218024418
03f73ef0e,2138994.930840919
03f74f010,5810470.311801981
03f82bc6c,2778717.9618985355
03fa0306c,2297425.5512092905
03fc7fa27,998394.9509994028
03fe6e716,1980585.2475026604
03ffe3f49,2053780.4767092643
04023973e,1655171.4584849484
04042f2d4,3274589.792105985
04045c3a4,1970651.8707878094
0404fb8e2,1884917.7391121704
0406e6e47,3274384.180698138
040951939,1653738.5567179616
0409890f8,1870591.5376610025
040ca2949,1711592.7886344283
040f6b98c,3886884.7121371864
040fb51e2,3135491.000781264
0411c1468,1889228.512553507
04127fa80,1754934.1542597248
0412f421d,1980149.640129923
041346d0f,1853965.9723742134
04137899d,6637044.83232104
0419a598f,1803582.7272091517
041abacf2,1403789.5600473331
041ac253e,1096512.2014433076
041ae628c,1842612.3901340342
041b2eaa1,1578152.3856589342
041d211ec,1890271.6435381607
041d6aa88,1517155.1064073243
041e0fa5a,2717853.1312657935
041fec996,1925676.0003131805
042091615,2287384.818637549
0423774bc,1485112.588764655
04245c9ab,1864669.1057980726
0425713aa,1122314.7683240343
042576594,2788304.268415364
04258a134,1850347.4703721534
04290d6e3,1295930.1191926869
0429ef94f,2753472.1033853265
042acad39,1338378.6185725601
042b75b8b,2716580.5312916553
042b8215b,9479363.893493695
04305a384,1853965.9723742134
04314d3a3,1253609.272108842
04315db05,1480474.5588177992
04345543a,1825629.854622916
043593500,1435375.2085903967
0436f2c86,1760261.6646221392
04370ab18,1968069.764984253
0437281f5,6746323.675829772
0438dc28d,1853965.9723742134
043be1af1,1566550.5616298825
043c23fbe,822847.4774902875
043dce29d,1853965.9723742134
043e4b825,1849603.606861615
043f5244b,2684839.5502726566
043fd2e42,1906974.0777965144
0441a98fe,5932428.913086399
044541178,1754310.012017144
04457b1e5,1877172.7613907442
04462ec86,1844186.9193436208
044683ae6,1374310.1860968433
0448aa36f,1853965.9723742134
0449d0137,1953823.9852489315
044b95f86,2314726.6139267483
044b97b6c,2276885.9705991335
044c7fd20,2516957.4408436855
044c8dfd9,1732984.6598742134
044d8ee8d,1664665.7579827108
044eb2751,1853965.9723742134
044efc778,1838256.5777534493
045082aa1,1360397.5653702114
04518a146,2187531.080558234
045239fe8,703821.2580415942
0453a3e09,978852.1693026917
0454417ec,4207702.614989927
0454de019,1562486.8706841795
04562691c,2287807.8415348614
0458a04a0,2034636.127451675
045901f6a,2918613.1074156025
045986d3a,1853965.9723742134
045bce540,1518030.3308053007
045ce5b8c,1979126.3293790936
046021d41,1739056.6918999366
0462e36a5,2229289.5075297025
046526fe2,1573909.6548268562
04655596d,2343216.920250724
04658f5b6,1851219.2959262186
046692f4b,1667897.283788693
046868511,1106927.0996287614
046892828,1853965.9723742134
046b3d7ef,2081362.580488783
046c924e3,510374.5906165991
046e2664e,2605355.9619717374
046e3b5b4,3342606.965629969
046f20f0d,1853965.9723742134
047157871,1829502.7223742134
04722b965,1856287.0924189095
0478dd0a3,1621511.4004727104
0479371c3,1818104.9961307116
047ac78ea,1700974.187931527
0481e6914,585355.683269132
04822e352,1853965.9723742134
0483111ba,1790918.105316151
0483794aa,4148096.5791531336
048443c83,1686782.173236433
04847c5ea,1809536.445692229
048658031,1847595.2223742134
048694692,4984482.791174782
048712c35,2097866.3502730783
048b1b81c,1853965.9723742134
048def5ee,1852694.1061052638
048e4e5ce,1933590.2603892568
049036175,11562966.746336395
04905d5d0,2999711.4675463308
0490bce2f,1805080.3846162683
0492364a6,1900168.2187667857
0493c1057,2450282.5565546067
0494cbc16,1864228.9649637137
049670925,1848448.383027874
04998f537,1853965.9723742134
04999528c,1401761.5016823658
049a35c33,1009210.0868104894
049a8e3e5,1925086.2464926736
049ab0d4d,1035502.4879144223
049b66c17,1734413.3925023265
049e17289,954960.3286614958
049e7e088,2225846.1839235052
04a049e48,1401195.830948544
04a095504,1793882.6421846463
04a105753,1860425.9313882063
04a231167,2454386.841438692
04a3c6d21,1236180.9459467698
04a5a539f,1858919.1507647964
04a746dc8,1657967.6568117242
04a992add,1323154.6568415985
04a9e4aeb,1441741.1696537903
04aa2e15a,1983203.7726420844
04aa6b5fc,863748.1341993834
04ab00450,1853965.9723742134
04ab1de8e,8944920.67992517
04ad57b6d,1684265.6415024297
